Dokument ID,Nachname,Vorname,Pseudonym,Gender,Titel,Untertitel_im_Text,Untertitel_im_Inhaltsverzeichnis,Jahr_ED,entstanden,Gattungslabel_ED,Gattungslabel_ED_normalisiert,Medium_ED,Medientyp_ED,Hg.,Kanon_Status,Nummer im Heft,seriell,Seiten,Medium_Zweitdruck,Jahr_Zweitdruck,Label_Zweitdruck,Medium_Drittdruck,Jahr_Drittdruck,Label_Drittdruck,in_Deutscher_Novellenschatz,in_Pantheon,in_RUB_Sammlung,in_B-v-Wiese,Verantwortlich_Erfassung,source_repository,Herkunft_Prätext_lt_Paratext,Wahrheitsbeglaubigung_lt_Paratext,Bearbeitungsqualität,spätere_Fassung_von,UrhGeschBis,falls_Episode_als_Ganztext_erfasst,
00799-02,Sacher-Masoch,Leopold von,Sacher Masoch,m,Ein Damen-Duell,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,669-672,Ein Damen-Duell. Lustspiel in drei Aufzügen von Sacher-Masoch und Gustav Kaegeler,1893,Lustspiel,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00799-03,Sacher-Masoch,Leopold von,Sacher Masoch,m,Ein Damen-Duell,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,689-694,Ein Damen-Duell. Lustspiel in drei Aufzügen von Sacher-Masoch und Gustav Kaegeler,1893,Lustspiel,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00800-00,Auerbach,Berthold,,m,Der Fels der Ehrenlegion,Novelle von Berthold Auerbach,,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,,TRUE,,Drei einzige Töchter. Novellen,1875,N,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00800-01,Auerbach,Berthold,,m,Der Fels der Ehrenlegion,Novelle von Berthold Auerbach,,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,225-228,Drei einzige Töchter. Novellen,1875,N,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00800-02,Auerbach,Berthold,,m,Der Fels der Ehrenlegion,Novelle von Berthold Auerbach,,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,0,TRUE,254-256,Drei einzige Töchter. Novellen,1875,N,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00800-03,Auerbach,Berthold,,m,Der Fels der Ehrenlegion,Novelle von Berthold Auerbach,,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,0,TRUE,270-272,Drei einzige Töchter. Novellen,1875,N,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00800-04,Auerbach,Berthold,,m,Der Fels der Ehrenlegion,Novelle von Berthold Auerbach,,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,273-276,Drei einzige Töchter. Novellen,1875,N,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00800-05,Auerbach,Berthold,,m,Der Fels der Ehrenlegion,Novelle von Berthold Auerbach,,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,289-292,Drei einzige Töchter. Novellen,1875,N,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00801-00,Rosegger,Peter,P. K. Rosegger,m,Genovefa,Geschichte aus dem steirischen Oberlande,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,2,1,FALSE,305-311,Geschichten aus Steiermark,1871,Geschichte,Feierabende. Lustige und finstere Geschichten. Vierte Auflage (unter dem Titel: Der Waldbrand),1886,Geschichte,FALSE,,,,Martin Ruhl,,,,,,,,
00802-00,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,,TRUE,,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-01,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,417-420 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-02,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,433-436 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-03,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,0,TRUE,450-453 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-04,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,465-468 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-05,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,481-485 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-06,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,497-500 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-07,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,513-516 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-08,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,529-532 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-09,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,549-552 ,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-10,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,569-572,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-11,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,589-592,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00802-12,Schücking,Levin,,m,Die Thurmschwalbe,,,1870,,E_N_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,0,TRUE,622-624,Filigran. Neue Folge,1872,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00803-00,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,,TRUE,,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00803-01,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,741-744,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00803-02,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,757-760,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00803-03,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,773-776,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00803-04,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,793-797,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00803-05,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,813-816,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00803-06,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,833-836,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00803-07,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,0,TRUE,866-868,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00803-08,Bürstenbinder,Elisabeth,C. Werner,f,Hermann,Novelle von C. Werner,Novelle von C. Werner,1870,,N,N,Die Gartenlaube,Familienblatt,Ernst Keil,1,0,TRUE,882-884,Gartenlaubenblüthen. Zweiter Band,1872,,Hermann. A Novel by E. Werner (englische Übersetzung von Helen Keer Brown),1879,Novel,FALSE,,,,Martin Ruhl,,,,,,,,
00804-00,o.N.,,,unbekannt,Eine offene Frage,,,1870,,,0E,Die Gartenlaube,Familienblatt,Ernst Keil,0,1,FALSE,97-100,,,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00806-00,Poe,Edgar Allan,Edgar A. Poe,m,The Mask of the Red Death,A Fantasy,,1842,,Fantasy,0E,Graham's Magazine,Zeitschrift,George R. Graham,3,,FALSE,257-259,,,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00807-00,Storm,Theodor,,m,Draußen im Haidedorf,Erzählung von Theodor Storm,Erzählung von Theodor Storm,1872,,E,E,"Der Salon für Literatur, Kunst und Gesellschaft",Zeitschrift,Julius Rodenberg,2,,FALSE,129-151,,1872,,,1842,,FALSE,,,,Martin Ruhl,zeno,,,,,,,
00808-00,Poe,Edgar Allan,Edgar A. Poe,m,The Black Cat,"Written for the United States Saturday Post, by Edgar A. Poe",,1843,,Tale_Rubrik,0E,United States Saturday Post,Zeitschrift,Samuel D. Patterson & Co. Publishers,2,,FALSE,1. Spalte 1-3,,,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00809-00,Poe,Edgar Allan,Edgar A. Poe,m,The Cask of Amontillado,by Edgar A. Poe,by Edgar A. Poe,1846,,0,0E,Godey's Lady's Book & American Magazine,Zeitschrift,Louis A. Godey,2,,FALSE,216-218,,,,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00810-00,Storm,Theodor,,m,Im Saal,,,1848,,(unbekannt),0E,"Volksbuch für das Jahr 1849 für Schleswig, Holstein und Lauenburg",Volksbuch,Karl Leonhard Biernatzki,2,,FALSE,65-70,Sommer-Geschichten und Lieder,1851,Geschichte,Im Sonnenschein. Drei Sommergeschichten,1854,Geschichte,FALSE,,,,Martin Ruhl,Wikisource,,,,,,,
00811-00,Hoffmann,E. T. A.,,m,Die Abentheuer der Sylvester-Nacht,,,1815,,0,0E,"Fantasiestücke in Callot's Manier, Bd. 4",Anthologie,Verlag: C. F. Kunz,2,,FALSE,S. 1-104,"Fantasiestücke in Callot's Manier. Zweite, durchgesehenes Auflage, Zweiter Theil",1819,,"Fantasiestücke in Callot's Manier. Dritte Auflage, Zweiter Theil",1825,,FALSE,,,,,Wikisource,,,,,,,
00812-00,Poe,Edgar Allan,,m,Die Maske des roten Todes,,,1842,,,0E,,,,3,,FALSE,,,,,,,,FALSE,,,,Martin Ruhl,zeno,,,,00806-00,,,
00813-00,Poe ,Edgar Allan,,m,Die schwarze Katze,,,1861,,E,E,Unbegreifliche Ereignisse und geheimnisvolle Thaten. In achtzehen der merkwürdigsten Erzählungen des Amerikaners Edgar Allan Poe,Anthologie,Verlag: J. Scheible,3,,FALSE,246-268,,,,,,,FALSE,,,,Martin Ruhl,zeno,,,,00808-00,,,
00814-00,Poe ,Edgar Allan,,m,Das Fass Amontillado,,,1861,,E,E,Unbegreifliche Ereignisse und geheimnisvolle Thaten. In achtzehen der merkwürdigsten Erzählungen des Amerikaners Edgar Allan Poe,Anthologie,Verlag: J. Scheible,3,,FALSE,409-424,,,,,,,FALSE,,,,Martin Ruhl,zeno,,,,00809-00,,,
00815-00,Hebbel,Friedrich,F. Hebbel,m,Matteo,Novelle von Friedrich Hebbel,Von F. Hebbel,1841,,N,N,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,,TRUE,,"Rosen und Dornen. Eine Sammelschrift interessanter Erzählungen, Skizzen, Novellen und gesellschaftlicher Ereignisse neuerer Zeit",1842,N,Friedrich Hebbel. Erzählungen und Novellen,1855,E_N,FALSE,,,,Martin Ruhl,zeno,,,,,,,
00815-01,Hebbel,Friedrich,F. Hebbel,m,Matteo,Novelle von Friedrich Hebbel,Von F. Hebbel,1841,,N,N,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,1,TRUE,449-450,"Rosen und Dornen. Eine Sammelschrift interessanter Erzählungen, Skizzen, Novellen und gesellschaftlicher Ereignisse neuerer Zeit",1842,N,Friedrich Hebbel. Erzählungen und Novellen,1855,E_N,FALSE,,,,Martin Ruhl,zeno,,,,,,,
00815-02,Hebbel,Friedrich,F. Hebbel,m,Matteo,Novelle von Friedrich Hebbel,Von F. Hebbel,1841,,N,N,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,0,TRUE,455-456,"Rosen und Dornen. Eine Sammelschrift interessanter Erzählungen, Skizzen, Novellen und gesellschaftlicher Ereignisse neuerer Zeit",1842,N,Friedrich Hebbel. Erzählungen und Novellen,1855,E_N,FALSE,,,,Martin Ruhl,zeno,,,,,,,
00815-03,Hebbel,Friedrich,F. Hebbel,m,Matteo,Novelle von Friedrich Hebbel,Von F. Hebbel,1841,,N,N,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,1,TRUE,457-458,"Rosen und Dornen. Eine Sammelschrift interessanter Erzählungen, Skizzen, Novellen und gesellschaftlicher Ereignisse neuerer Zeit",1842,N,Friedrich Hebbel. Erzählungen und Novellen,1855,E_N,FALSE,,,,Martin Ruhl,zeno,,,,,,,
00815-03,Hebbel,Friedrich,F. Hebbel,m,Matteo,Novelle von Friedrich Hebbel,Von F. Hebbel,1841,,N,N,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,0,TRUE,463-464,"Rosen und Dornen. Eine Sammelschrift interessanter Erzählungen, Skizzen, Novellen und gesellschaftlicher Ereignisse neuerer Zeit",1842,N,Friedrich Hebbel. Erzählungen und Novellen,1855,E_N,FALSE,,,,Martin Ruhl,zeno,,,,,,,
00816-00,Hebbel,Friedrich,F. Hebbel,m,Die Nacht im Jägerhause,Erzählung von Fr. Hebbel,Von F. Hebbel,1842,,E,E,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,,TRUE,,"Der Spiegel für Kunst, Eleganz und Mode",1842,E,Der Hamburger Beobachter und das Archiv für Wissenschaften und Künste,1842,E,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00816-01,Hebbel,Friedrich,F. Hebbel,m,Die Nacht im Jägerhause,Erzählung von Fr. Hebbel,Von F. Hebbel,1842,,E,E,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,1,TRUE,109-110,"Der Spiegel für Kunst, Eleganz und Mode",1842,E,Der Hamburger Beobachter und das Archiv für Wissenschaften und Künste,1842,E,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00816-02,Hebbel,Friedrich,F. Hebbel,m,Die Nacht im Jägerhause,Erzählung von Fr. Hebbel,Von F. Hebbel,1842,,E,E,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,0,TRUE,114-115,"Der Spiegel für Kunst, Eleganz und Mode",1842,E,Der Hamburger Beobachter und das Archiv für Wissenschaften und Künste,1842,E,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00816-03,Hebbel,Friedrich,F. Hebbel,m,Die Nacht im Jägerhause,Erzählung von Fr. Hebbel,Von F. Hebbel,1842,,E,E,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,0,TRUE,118-119,"Der Spiegel für Kunst, Eleganz und Mode",1842,E,Der Hamburger Beobachter und das Archiv für Wissenschaften und Künste,1842,E,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00816-04,Hebbel,Friedrich,F. Hebbel,m,Die Nacht im Jägerhause,Erzählung von Fr. Hebbel,Von F. Hebbel,1842,,E,E,Morgenblatt für gebildete Leser,Zeitschrift,Verlag: J. G. Cotta'sche Buchhandlung,2,0,TRUE,122-123,"Der Spiegel für Kunst, Eleganz und Mode",1842,E,Der Hamburger Beobachter und das Archiv für Wissenschaften und Künste,1842,E,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00817-00,Hebbel,Friedrich,,m,Herr Haidvogel und seine Familie,Novelle von Freidrich Hebbel,Novelle von Freidrich Hebbel,1848,,N,N,Poetische Bilder aus der Zeit. Band 2,Taschenbuch,Arnold Ruge,2,,FALSE,67-93,"Moderne Klassiker. Deutsche Literaturgeschichte der neueren Zeit in Biographien, Kritiken und Proben. Band 51",1854,N,Friedrich Hebbel. Erzählungen und Novellen,1855,E_N,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00818-00,Arnim,Ludwig Achim von,L. Achim v. Arnim,m,Frau von Saverne,Von L. Achim v. Arnim,,1817,,0,0E,Der Gesellschafter oder Blätter für Geist und Herz,Zeitschrift,F. W. Gubitz,2,,TRUE,,Ludwig Achim's von Arnim sämmtliche Werke. Zehnter Band,1841,E,Ausgewählte Novellen Ludw. Achim v Arnim. Zweiter Theil,1853,N,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00818-01,Arnim,Ludwig Achim von,L. Achim v. Arnim,m,Frau von Saverne,Von L. Achim v. Arnim,,1817,,0,0E,Der Gesellschafter oder Blätter für Geist und Herz,Zeitschrift,F. W. Gubitz,2,1,TRUE,697-698,Ludwig Achim's von Arnim sämmtliche Werke. Zehnter Band,1841,E,Ausgewählte Novellen Ludw. Achim v Arnim. Zweiter Theil,1853,N,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00818-02,Arnim,Ludwig Achim von,L. Achim v. Arnim,m,Frau von Saverne,Von L. Achim v. Arnim,,1817,,0,0E,Der Gesellschafter oder Blätter für Geist und Herz,Zeitschrift,F. W. Gubitz,2,1,TRUE,701-702,Ludwig Achim's von Arnim sämmtliche Werke. Zehnter Band,1841,E,Ausgewählte Novellen Ludw. Achim v Arnim. Zweiter Theil,1853,N,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00818-03,Arnim,Ludwig Achim von,L. Achim v. Arnim,m,Frau von Saverne,Von L. Achim v. Arnim,,1817,,0,0E,Der Gesellschafter oder Blätter für Geist und Herz,Zeitschrift,F. W. Gubitz,2,0,TRUE,706-707,Ludwig Achim's von Arnim sämmtliche Werke. Zehnter Band,1841,E,Ausgewählte Novellen Ludw. Achim v Arnim. Zweiter Theil,1853,N,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00818-04,Arnim,Ludwig Achim von,L. Achim v. Arnim,m,Frau von Saverne,Von L. Achim v. Arnim,V. L. Achim v. Arnim,1817,,0,0E,Der Gesellschafter oder Blätter für Geist und Herz,Zeitschrift,F. W. Gubitz,2,0,TRUE,710-711,Ludwig Achim's von Arnim sämmtliche Werke. Zehnter Band,1841,E,Ausgewählte Novellen Ludw. Achim v Arnim. Zweiter Theil,1853,N,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00819-00,Gerstäcker,Friedrich,,m,Im Busch,Von Friedrich Gerstäcker,Von Friedrich Gerstäcker,1859,,Beschreibende_und_geschichtliche_Aufsätze_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,,TRUE,,"Inselwelt. Gesammelte Erzählungen von Friedrich Gerstäcker. Zweiter Band. Australische Skizzen (unter dem Titel ""John Mulligan"")",1860,E,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00819-01,Gerstäcker,Friedrich,,m,Im Busch,Von Friedrich Gerstäcker,Von Friedrich Gerstäcker,1859,,Beschreibende_und_geschichtliche_Aufsätze_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,265-268,"Inselwelt. Gesammelte Erzählungen von Friedrich Gerstäcker. Zweiter Band. Australische Skizzen (unter dem Titel ""John Mulligan"")",1860,E,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00819-02,Gerstäcker,Friedrich,,m,Im Busch,Von Friedrich Gerstäcker,Von Friedrich Gerstäcker,1859,,Beschreibende_und_geschichtliche_Aufsätze_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,0,TRUE,288-291,"Inselwelt. Gesammelte Erzählungen von Friedrich Gerstäcker. Zweiter Band. Australische Skizzen (unter dem Titel ""John Mulligan"")",1860,E,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00819-03,Gerstäcker,Friedrich,,m,Im Busch,Von Friedrich Gerstäcker,Von Friedrich Gerstäcker,1859,,Beschreibende_und_geschichtliche_Aufsätze_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,0,TRUE,303-304,"Inselwelt. Gesammelte Erzählungen von Friedrich Gerstäcker. Zweiter Band. Australische Skizzen (unter dem Titel ""John Mulligan"")",1860,E,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00819-04,Gerstäcker,Friedrich,,m,Im Busch,Von Friedrich Gerstäcker,Von Friedrich Gerstäcker,1859,,Beschreibende_und_geschichtliche_Aufsätze_Rubrik,0E,Die Gartenlaube,Familienblatt,Ernst Keil,1,1,TRUE,305-308,"Inselwelt. Gesammelte Erzählungen von Friedrich Gerstäcker. Zweiter Band. Australische Skizzen (unter dem Titel ""John Mulligan"")",1860,E,,,,FALSE,,,,Martin Ruhl,,,,,,,,
00820-00,Gerstäcker,Friedrich,,m,Die Känguruh-Insel,Australische Skizze von Friedrich Gerstäcker,II. Von Fried. Gerstäcker,1857,,Skizze,0E,Illustriertes Familienbuch zur Unterhaltung & Belehrung häuslicher Kreise,Familienblatt,Lloyd,1,,FALSE,325-344,Der Bayerische Landbote,1857,Skizze,"Inselwelt. Gesammelte Erzählungen von Friedrich Gerstäcker. Zweiter Band. Australische Skizzen (unter dem Titel ""John Mulligan"")",1860,E,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00821-00,Gerstäcker,Friedrich,,m,Die Flucht,(unbekannt),(unbekannt),1860,,(unbekannt),0E,(unbekannt),(unbekannt),(unbekannt),1,,(unbekannt),,"Inselwelt. Gesammelte Erzählungen von Friedrich Gerstäcker. Zweiter Band. Australische Skizzen (unter dem Titel ""John Mulligan"")",1860,E,,,,FALSE,,,,Martin Ruhl,Gutenberg,,,,,,,
00822-00,Meier,Emma,Hans Warring,f,Hohe Fluth,Erzählung von Hans Warring,Von Hans Warring,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,0,,TRUE,,,,,,,,,,,,Martin Ruhl,,,,,,,,
00822-01,Meier,Emma,Hans Warring,f,Hohe Fluth,Erzählung von Hans Warring,Von Hans Warring,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,0,1,TRUE,57-62,,,,,,,,,,,Martin Ruhl,,,,,,,,
00822-02,Meier,Emma,Hans Warring,f,Hohe Fluth,Erzählung von Hans Warring,Von Hans Warring,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,0,1,TRUE,77-82,,,,,,,,,,,Martin Ruhl,,,,,,,,
00822-03,Meier,Emma,Hans Warring,f,Hohe Fluth,Erzählung von Hans Warring,Von Hans Warring,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,0,0,TRUE,106-108,,,,,,,,,,,Martin Ruhl,,,,,,,,
00822-04,Meier,Emma,Hans Warring,f,Hohe Fluth,Erzählung von Hans Warring,Von Hans Warring,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,0,0,TRUE,120-123,,,,,,,,,,,Martin Ruhl,,,,,,,,
00823-00,Linz,Amélie,A. Godin,f,Eine schwarze Kugel,Erzählung von A. Godin,Von A. Godin,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,2,,TRUE,,Schicksale. Neue Novellen,1881,N,Neuer Deutscher Novellenschatz. Bd. 14,1886,N,,,,,Martin Ruhl,,,,,,,,
00823-01,Linz,Amélie,A. Godin,f,Eine schwarze Kugel,Erzählung von A. Godin,Von A. Godin,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,2,0,TRUE,287-291,Schicksale. Neue Novellen,1881,N,Neuer Deutscher Novellenschatz. Bd. 14,1886,N,,,,,Martin Ruhl,,,,,,,,
00823-02,Linz,Amélie,A. Godin,f,Eine schwarze Kugel,Erzählung von A. Godin,Von A. Godin,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,2,1,TRUE,293-296,Schicksale. Neue Novellen,1881,N,Neuer Deutscher Novellenschatz. Bd. 14,1886,N,,,,,Martin Ruhl,,,,,,,,
00823-03,Linz,Amélie,A. Godin,f,Eine schwarze Kugel,Erzählung von A. Godin,Von A. Godin,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,2,0,TRUE,320-324,Schicksale. Neue Novellen,1881,N,Neuer Deutscher Novellenschatz. Bd. 14,1886,N,,,,,Martin Ruhl,,,,,,,,
00823-04,Linz,Amélie,A. Godin,f,Eine schwarze Kugel,Erzählung von A. Godin,Von A. Godin,1877,,E,E,Die Gartenlaube,Familienblatt,Ernst Keil,2,1,TRUE,325-330,Schicksale. Neue Novellen,1881,N,Neuer Deutscher Novellenschatz. Bd. 14,1886,N,,,,,Martin Ruhl,,,,,,,,
00824-00,Wieland,Christoph Martin,,m,Geschichte des Agathon,,,1766,,R,R,Buch,Buch,,2,,FALSE,,,,,,,,,,,,,,,,,,,,
00825-00,Wieland,Christoph Martin,,m,Der goldene Spiegel,,,1772,,R,R,Buch,Buch,,2,,,,,,,,,,,,,,,,,,,,,,
